Year,Region,Temperature (°C),Rainfall (mm),Humidity (%),Soil pH,N (kg/ha),P (kg/ha),K (kg/ha),Yield (kg/ha)
2013,Hasan,30.18870501986412,973.8776261137566,66.49928797077105,5.633016790933164,146.7989123255224,98.83323547874241,192.09527716808168,295.1452114465383
2008,Tumkur,23.784184393652545,1331.2540843589375,87.66167858391867,6.3500931876052915,111.96830335772626,87.6924775910731,186.8200869054745,395.925339683711
2014,Mysore,28.800972910846276,882.7667230083842,70.67075628576227,5.751795772814327,183.55877225181865,40.35225466311293,178.41323629396527,267.20587087420813
2020,Mysore,31.938697136302345,1058.9765460841086,70.90062507264204,5.595947572154415,141.7240119175715,46.742035201216694,178.6797827283724,307.6006037088309
2002,Mysore,27.126184700753658,906.0379016577198,74.00878162711027,7.4331153868553,126.0457800390887,73.23812732842372,230.0628552018914,263.39344279423864
2001,Tumkur,31.899471150481027,980.5830805061373,60.73324260477301,6.960189070928266,178.82720931463882,60.99725042293445,175.63794783691304,294.33115640786946
2001,Tumkur,25.39823896631832,906.8782627394665,65.33442076540148,6.938115442027321,191.30641567769368,88.75352583016982,172.2162057438517,275.2826532313728
2002,Tumkur,34.08140190745638,1420.7407559796989,72.12949811541978,5.681099378967504,130.59627031890403,93.74122045933672,219.8019627838854,440.6876589110999
2017,Mysore,28.008926607486515,1312.3329393091221,87.67931542293047,7.358701048975484,177.5949885401647,54.43904960051481,178.74630660406794,384.1389029967073
2013,Tumkur,28.939219261889214,1192.649072230983,75.70770313820873,6.438937030019771,165.25196570085134,85.79714913068423,151.31309376530757,362.05352696204574
2019,Hasan,20.470423532068825,957.0976557468732,63.32466231554838,7.204568136114862,198.97277837540918,72.1238413261917,243.1766387076656,284.3265291991122
2017,Tumkur,22.554037056928912,1157.1587790394365,50.41874293266011,5.5252022022275415,120.39927074112276,63.51802243093602,181.35638869834983,326.1776294478592
2009,Mysore,29.49400820706567,1164.5832445133005,89.26662599719623,6.096412962675014,196.06789945064543,87.20680311326574,226.43774518680988,363.3332228062027
2024,Hasan,26.29805557673407,1213.2826079577344,69.71938231273582,7.4920942442529315,131.52720567098896,73.89542710227862,196.89873273214826,359.4615493868598
2001,Tumkur,27.62245685687262,842.059610055912,87.53980633323084,6.355676085390798,141.19542980709724,78.11704299875223,163.40798185564591,258.5547353511157
2024,Hasan,20.944571131005507,1481.0313798376944,71.97380935340212,7.276987077728709,135.8825814145535,43.735243363948776,216.19282384736044,437.89731335979326
2021,Hasan,32.512028576155764,1125.8072794202262,74.21859440889155,6.155996696742079,126.84506970883758,75.15278072356567,173.15598269633443,350.9515133033316
2000,Mysore,31.76758403444326,1448.5722418693722,78.47649023615888,6.550658264536413,169.32225814302936,58.04267629897562,178.79178749350316,443.985398963121
2003,Hasan,22.78030963582774,806.8656802997834,62.839029346576226,7.208438131851921,158.91453207258445,69.59765352369283,153.24063640626278,232.98467777183086
2013,Hasan,29.51494035886069,973.2908769447163,77.95935842700138,6.7116411204078705,130.56919456920966,53.32066304253028,151.6403350113707,284.7264553433153
2000,Mysore,32.27472817481407,872.7968992193349,71.07167639405534,6.950384685289423,113.22124565182763,76.86853922666657,201.3619457214357,254.99555030241754
2013,Mysore,29.612812046233998,1338.7313241483403,76.89919798330027,5.957666408439128,131.7375637733207,48.84813025265293,155.77949088824693,406.48885489392137
2015,Mysore,24.65597142943767,1024.0875347162978,83.4333304363936,5.811780874910279,138.123131168385,47.374235014990646,170.9417572004258,303.52870987257404
2021,Hasan,29.841667257172507,1388.344755891023,57.36916521087936,5.9606128868193125,138.06534431210702,51.30468380206749,242.38071517671005,433.5449486263546
2013,Hasan,23.156926215248184,1382.6697560010998,74.5420364134304,6.486097292574113,135.72595337625904,89.0478725252895,158.28554586014855,405.2077606465611
2019,Hasan,24.773824959191312,1267.4563549645989,52.084453144393464,7.101929529535637,104.87225062231369,42.01203633938551,179.0789498621699,378.6157777784171
2002,Mysore,23.60104479660768,1266.047262480784,54.08460355796147,6.207987700952533,146.4033107901517,83.77463389411986,222.65281621381695,385.0835529029001
2002,Tumkur,28.353876535853097,1290.1117844511946,76.98376942942348,6.629631563983942,183.62080972453072,43.39045521150943,238.43250874634896,408.259753002514
2008,Hasan,21.62339970148323,1271.634684240842,52.83750607233278,7.109624921956476,118.03662918585185,75.51143431918405,154.6211149517626,355.8542604955981
2005,Tumkur,33.99965570522508,1070.8358503790444,73.81431119255896,5.977552932185284,114.56573434274527,86.4135083216951,168.54395194093397,346.64793298687465
2024,Mysore,25.002685304943,1277.9793511979822,58.800503946055414,7.265951469839619,147.18510552448112,53.86437575772013,188.78834401380908,363.13690838695527
2012,Hasan,23.28455190658702,1428.1848784346512,62.16339314046992,7.4061646244447665,137.06030121500115,51.75681685433172,186.0994235203091,415.42182240235246
2020,Tumkur,27.448247204027467,1032.8014443136365,55.185460085897056,5.577940271598643,156.12806407135508,57.35068762313997,178.85257348054392,305.01837496617156
2001,Hasan,24.15496727682074,1461.4223183504675,59.94669944691357,5.618222220169574,194.70743096629892,81.97679650156486,174.23075903212109,451.6138870403222
2007,Hasan,28.023561295739665,809.5071115291388,82.85167139277311,5.681919437492434,176.08862503328047,55.289595196334595,176.86588347720448,256.0367224288617
2020,Hasan,25.227637246731284,1044.357776785666,75.5551362242611,7.053536817019289,168.7058153181298,70.10619971067729,163.34255772121782,287.83804851315614
2001,Tumkur,21.981002161535613,892.4688812101182,87.99039178851419,5.878673890357955,141.59369443936788,48.06796601149083,166.33266225371412,274.59074103534135
2003,Mysore,23.98842863040893,888.6338803315166,51.94979421415021,6.951391972931814,128.73598363816348,67.67173623713599,210.67668998189265,265.37181371976527
2024,Hasan,26.576597674422878,1370.8006458080977,81.69647988736274,6.382552139743773,154.0264103295881,77.48370845884779,179.21911217606478,409.53138447976863
2014,Mysore,20.454398397194385,1442.857820325086,77.96308733117698,7.1725100187428055,188.5443527661282,44.30913559912141,189.96852703761883,426.3920842841522
2003,Mysore,31.55963790522143,1344.43077796309,60.43569220790144,7.117110825608522,187.67425105113716,88.92539758286506,191.19663907063156,404.5878427970961
2012,Tumkur,29.327368468856235,1483.6310032947918,79.16666811242338,7.419325122764894,144.55149487492173,96.24615512780883,160.97374967110215,458.10210680309143
2011,Tumkur,29.020394109175314,951.4302791163896,78.6619419965848,6.0020757009528225,124.62203532365365,51.612865544498256,231.94937898564865,298.45513918256535
2012,Mysore,28.190748978241487,898.5599385467833,68.37380812234976,5.958478325544064,122.53444502508756,85.56596474055064,245.63596676725336,277.66045959605225
2013,Hasan,28.85469758487603,1164.4926474277295,77.54558475414836,5.563015950577198,103.39884167593755,58.80799974271568,176.35418572923103,346.54113723473375
2019,Tumkur,34.01977929060831,1380.3263303198326,67.78323612060261,6.320832190853058,184.26642462959467,80.60347724379454,179.44101857151117,408.7794559452326
2017,Hasan,20.12853816216111,827.8873635866418,63.421823842314886,6.418126337510834,126.48380338332879,58.40064431576407,219.3153813218215,246.1033100388603
2005,Hasan,20.716995644866238,1496.8959626999174,68.65963841347664,7.429027666858876,135.89991410061668,91.74058797398328,158.05883812354162,438.6069511656417
2010,Hasan,22.872401148962034,1221.572150443726,85.80517925971165,7.161570588343946,180.92161409340645,60.82648512174276,240.73229357718736,359.6007351131885
2001,Mysore,22.50952069989725,1485.2592685269642,65.38335171440872,5.833583436099847,112.00240517729104,90.92984188504451,162.05893072315922,433.9045609979234
2022,Hasan,22.71791689203774,1055.5571432636439,66.14752709826655,7.096978725216402,146.12340788142996,85.96855431615532,223.2062470910431,320.5360464968081
2018,Mysore,30.079158287729754,1120.6166743735125,74.336129104882,5.856598561671512,112.23413799213328,51.779434750236305,179.15150759261738,351.6226531586922
2018,Mysore,26.892249515752482,1326.6530096781744,80.11997901734486,5.655530139715554,144.18485695113247,49.417184857470616,182.32647182802833,405.6114719478649
2004,Hasan,34.876683175020396,1354.8903153929232,79.38483441244625,7.174165502913473,104.71395736287327,86.77935308416583,164.08446452877106,408.67870877257633
2018,Hasan,23.403288722044174,963.1231373451682,50.79194920472629,7.451919163713856,151.7622826013455,63.41819524610969,214.6337828992956,278.2296028686073
2001,Hasan,24.66245151541242,1450.8607604154058,77.49661332075412,5.676237089055608,179.57097190713887,96.96359015569197,229.49943612030978,482.92400645330923
2009,Hasan,34.76361075202473,1407.19618528431,68.02216192395707,7.127849752436964,167.62966747911503,96.57689588171269,245.0241575472083,431.96021932538855
2024,Mysore,32.4763721120337,812.743712172239,70.9635987021783,7.218425297286335,150.91690095774004,81.60883783666131,183.15494346315486,257.39609376669335
2001,Hasan,27.04698831017799,889.9976740986282,72.46653347771917,5.737511168532884,182.87587121491555,70.03482038034714,212.1180910183827,289.8003089512284
2010,Hasan,28.318953283189845,1147.2679744849472,79.26878468433061,6.066506943543892,122.77879749591929,51.698038470347164,191.49929482813533,344.70419598539695
2017,Mysore,32.647668809792606,1122.668859879228,83.25331934433251,6.96732127802613,183.07962849842787,92.94356418261226,205.78436727407862,354.17864496622843
2023,Tumkur,27.214703690694922,1295.8735985243848,75.85043778528944,7.115460559165057,127.63634795881761,44.91987726040745,166.29317292271003,379.6936794146788
2014,Tumkur,23.090355853731264,862.7979632371238,72.55628883224006,6.20794824409933,136.2486341200762,62.22107660759767,208.17528910471458,253.28747601568162
2008,Mysore,32.426668078315785,1251.3987146879886,64.95077019250807,5.819858799359042,112.84302016604924,59.15317062734156,234.90822692298468,388.03177201045554
2022,Tumkur,28.066587369134652,1231.4589517942077,55.5151287692779,6.796688952018476,110.17547563622189,97.50572975429856,236.36531542195243,366.71335422659854
2018,Mysore,22.29563895745732,963.533718934631,88.34310726579456,6.903937206486956,193.21115187855798,47.086955589535975,198.3389327605624,292.2060482183249
2008,Hasan,27.583787467765966,1179.6757749878795,68.47369169301231,6.507215707790056,118.99782471849774,93.40899979756836,173.57464654464556,354.2128556814774
2002,Hasan,26.19805070895288,955.5450448971874,72.64848977989573,5.789882135280031,133.32961550619476,67.3860779240149,233.66789740746628,297.6123113264184
2020,Tumkur,33.152637978226366,902.8461189704244,80.04292557745669,7.188973488645225,152.9151698949933,42.84993451707408,249.9428516832466,266.58176545132216
2008,Hasan,21.89083147041055,1201.1944542578494,52.73641939919317,6.790531918133033,134.78671326031287,83.73198114867475,187.71596419252904,366.776656062847
2013,Tumkur,33.12814706672038,1484.231994810399,84.20044036014926,7.23832849766167,187.0133283378779,46.05275573673428,242.4368705165402,453.1154806201356
2018,Tumkur,27.68316525215427,965.8533444202214,81.8810297336963,7.365938148980165,190.07147634467725,54.220244697395856,248.34601241333993,297.79106989469534
2006,Hasan,26.065466449717213,1048.7353045486063,80.97714327639365,7.111395710876137,132.59904573935205,87.9837300975168,189.56132858021053,311.7671840622947
2015,Hasan,22.429507766044104,979.6012581930327,50.87930826937634,7.417314829032669,109.20276961667135,49.28392053851813,221.62844169503472,275.05267978636533
2015,Tumkur,30.51226943958019,986.5218751525463,71.06075405641657,7.408515491491728,121.01582340071771,59.52820259439052,208.10925031790686,292.1924732222163
2000,Hasan,33.90210063665061,1082.9344939306766,52.17073482929747,6.738689110780673,147.43929207350638,61.659897390289416,222.2193688696712,342.07296493093224
2003,Mysore,25.630660308489798,1291.298857455434,72.03490315389165,6.956348203791011,128.8481042233728,75.32815412892543,165.4152734591951,366.42229497344533
2003,Hasan,23.623775010062502,827.1631668216615,78.7379330502209,6.898817070613737,145.34722375315448,87.39599780674459,186.67198396571513,237.75455356299645
2006,Hasan,28.323003754987354,1469.986936979892,54.87401001033692,6.742272390044313,175.87034997208724,53.848675658641525,156.27980407531336,434.0226171530814
2007,Mysore,31.942789226508054,832.3959156424733,77.79532421909154,5.538710351661704,142.06384337756884,52.34697516296227,211.32161367471247,258.5582576602606
2016,Hasan,20.056515418257995,1416.8772273611917,67.98131383941228,6.211813364171272,119.69974562079386,53.3141556174421,242.66964289027229,448.29278460959785
2004,Hasan,29.47066154593144,1426.064669133399,82.4621172271128,5.7001566274229605,135.79676405849324,62.89671245308812,206.02832456324253,439.03817409541983
2006,Tumkur,28.947740010479464,1167.1424313140662,71.34355757521205,6.100518220264355,174.29812181485332,72.1061897546133,157.0331620530289,362.9710933189818
2019,Hasan,24.7722827870624,895.8977800332772,63.44486143338595,5.637129613852195,142.4062120213778,40.80669726769298,243.0377399899152,277.25592718895416
2019,Hasan,26.771345054074555,1195.6021793898608,63.279662536948344,7.340062993302664,124.95378529710386,86.81785512295019,163.29649106464635,323.4636565768574
2003,Mysore,23.704448362427314,1240.0425119319948,85.89946080030336,6.402659831311905,142.7411639207332,95.60297107790618,238.2941429039696,380.6167609140503
2005,Tumkur,31.84828606927764,1400.4312704649778,68.1148633834053,5.878728895350771,145.48066876826596,90.6111734624931,221.42272457515233,424.9353740008637
2006,Tumkur,29.518024000491614,1185.6267630386988,66.23015588705684,6.669558462127904,129.63772047770482,42.23107070399561,213.63677552717732,358.85681199833084
2017,Tumkur,27.990674330584778,1087.4965771323368,51.594944891916626,5.89290186674524,199.5685089193039,71.47028138323473,208.68475976249672,336.6194134949837
2004,Hasan,25.88789297626741,1386.8038356978795,64.57298420461606,7.108880643580853,176.76260188886573,88.84162667815428,163.114921484146,406.0246531206068
2019,Tumkur,24.370765790310983,1486.6662581468331,83.98508219777699,6.111838219480502,169.2454986954093,60.64686811471577,200.08437523747156,455.7227852403758
2002,Mysore,32.341047290651474,1251.5722436105534,80.43950626130436,6.129801265729862,185.48669845701443,93.82224267499303,169.66930383540625,387.0501354084911
2006,Tumkur,26.771115056503536,1412.0709261119666,58.83652811186399,7.239901887832838,166.6419195765446,93.21278070826781,207.17838720973091,433.28901219322927
2021,Mysore,27.52171129762509,1219.114578980345,66.52226492854012,6.61840576930047,179.0980343055112,48.502271247025234,194.73437444057205,374.45895821201435
2013,Tumkur,27.812430958111126,1282.851593987214,57.86318704326995,7.27460421151102,141.2525644518723,69.61784620778224,217.96755617894945,397.79400416137287
2006,Tumkur,26.725504031473648,1281.7169822842432,88.16867267338827,6.325776059730716,150.03717699093278,41.540048964477954,248.249702986221,403.4578387697159
2004,Mysore,23.841326393576356,1293.3508907881858,73.92471514142143,6.187855393104156,104.69963833028494,56.911576466711615,186.1015403615722,392.4983583445024
2021,Tumkur,21.80510660364578,1024.7094107500436,80.17419170194195,6.512405994532216,128.06463914088158,88.71237028118449,211.6713496339963,318.0410082857989
2004,Tumkur,21.47805900751611,1202.9629773901986,78.55234598707116,5.622983342405819,136.8012409233316,98.5084363407891,236.44069265335955,385.62460173112436
2022,Tumkur,31.36193785011033,1215.8949087816568,84.94757453560334,5.808401542418642,162.54702254193296,94.79939538446197,159.29266335509107,363.02013410432073
2001,Hasan,23.352917334522672,1020.5501386992623,87.97311114181838,5.939043271452634,146.42112847939035,42.554822188071945,230.02460612674463,323.1281574354882
2020,Mysore,20.835092224309633,1044.8966573925645,51.29784695102898,7.133354565372924,160.78382624232995,95.60383150710402,173.94249707303032,289.8811200209481
2021,Tumkur,31.96276110043829,1333.5727355117003,89.0120471959981,6.967597513821522,171.33273345138818,89.35889061067243,204.02760185908375,391.5326960917063
2005,Mysore,22.31092479290972,1207.9066884320744,84.82169852423519,5.886614557567887,104.27186676676705,92.06215100504409,249.15014385349838,365.0517492182263
2014,Mysore,29.37719137600031,904.447803574218,65.31789634792385,6.053495128747052,125.82777470036145,94.88960651714122,248.405207876826,288.00139738341375
2020,Mysore,25.07964907171795,1386.3458920780106,83.48276970228282,7.388523726934255,117.09038725447324,69.29079505283707,181.5797639481595,395.04792286749915
2009,Tumkur,21.897203850369642,1418.1800009520239,79.46231929323798,5.671605924452049,118.74551191709713,52.67309762562612,163.17629561639666,434.1224502083506
2022,Tumkur,26.2172146888154,1126.2988035704698,81.72457506758766,6.59491019629612,150.31253956319915,41.261445212375016,243.81850367628942,361.2890409022488
2023,Mysore,20.222132916989377,946.2352024160489,58.82764131356221,6.544013984028998,173.99787764999252,41.412896242819,239.35294349989266,282.70440722117127
2006,Hasan,32.61567473768841,1463.3245467834336,75.94254807742661,6.951415634315378,127.27770339253773,78.55068536944438,211.60318962374174,444.7533216970369
2004,Mysore,27.70246942012786,1417.5886951637035,51.03703577197163,6.022870752707005,182.44492381357122,60.23680535823277,153.24103888375234,421.6740205292777
2000,Hasan,22.087400163619428,971.067222439287,83.92916530211394,7.36954530159581,189.24565172085738,69.75379913978114,225.1280324091893,281.61414559081953
2012,Mysore,23.55470477583477,866.9156154118882,88.04171889903157,6.32116576325739,135.05338720203525,47.88011062456407,166.08552132414013,259.204748277229
2020,Mysore,26.7196278820779,1108.4575252843747,76.48493762541152,6.07143921446841,168.13565389542254,98.53080197108588,244.30212717005068,343.78244031533956
2017,Mysore,22.83304074223323,1273.4778905456178,70.50678612704009,6.173738833691729,111.70492940851081,47.79657997538385,193.512606979708,376.50963745177916
2012,Tumkur,24.028987422516288,922.7720096539608,79.02924357452285,6.197444697600571,174.4028285485822,66.68838061669051,211.51156081733507,280.63158169813295
2020,Hasan,28.015783463528948,1159.2488609022237,63.05445152898468,5.89785682733056,116.50238754766188,66.60121198633158,178.1079938605676,338.1371851342492
2020,Hasan,32.489135195575784,1097.7908459907617,75.05551183250152,7.356107839615522,168.74158037710208,40.51831337875633,197.5075882410642,326.53041404312364
2017,Mysore,26.027595285348813,1423.385804138626,78.75891757225777,5.849750369218668,142.19000034601845,80.06787843561699,225.46355032196033,422.78540157662104
2004,Tumkur,30.754629103303223,1100.6966429649901,55.7072312592475,7.265665268678738,192.84563216185407,72.29263436045176,199.20165624712033,335.5580764318197
2012,Tumkur,33.15026320190972,1173.6434756145263,55.6027202198637,6.309858439880855,146.44605818323973,69.84977132383071,234.71973294689377,344.8915822973695
2003,Hasan,23.24451410444243,1468.7003372012755,78.64552710857228,6.038552967021503,103.09028174675947,89.08509030157846,221.3027435999573,442.9901749942646
2016,Tumkur,32.1078795560324,1009.7842361121952,67.27129976661985,5.897017905677322,148.0669036245897,54.46823120490045,157.73595723045463,321.18113135785256
2002,Hasan,31.36103297496541,1002.2936523593589,85.568059938436,6.50868465981654,179.54987438599932,91.66580858708511,210.68354042954113,323.7367105124426
2016,Hasan,25.354059469222026,1359.71655595943,62.47755528627351,6.838517085979133,164.70843308868498,91.88671978099299,211.25994326603143,411.47242273596373
2010,Hasan,34.84279939251301,994.2772903007781,51.697229489945784,7.296442060920962,196.6315196614674,89.61173895499607,188.0898352391083,322.4301836001305
2020,Tumkur,23.938585571539356,1382.3061090512435,75.99504116926079,6.804893167420269,184.32724900647457,60.48386650235952,182.27239275416713,417.4562427685852
2019,Hasan,23.822048990475434,866.8749265531515,77.36956906410322,6.46732498054554,152.6551662897563,49.753446390739136,156.28875940103052,269.22229998672884
2022,Hasan,31.583887469797965,877.8828731166279,72.1436643591484,5.566952129156452,120.65205656053982,68.51062656279308,194.6156478438557,270.0309833687055
2020,Mysore,26.519859770766264,1430.9263619139401,77.33330582778392,7.330853811351239,100.37746298221231,55.59046349958206,183.6596457851461,389.79372317827875
2003,Hasan,24.96192492171565,1178.5685977377047,70.9501737789758,7.304738485964879,198.0502397001368,43.130892715584295,245.1062809684251,358.0958194850793
2001,Hasan,22.679942080086544,1303.1699866859672,77.70531264396183,6.25743393464165,193.831969830267,56.76820072236582,217.41743818453511,406.4973397999051
2019,Mysore,31.47998646401816,957.702224303781,51.75749626220778,5.558069325351225,127.41439940751928,68.14769870063725,196.0061410567683,301.10075200498704
2015,Mysore,31.794827092041157,916.3920578674758,64.73589480884085,6.9667391030152075,163.82157862237273,46.76413260843793,225.46119806218852,263.28123264154806
2017,Tumkur,28.498460048452106,1384.467983562848,58.432676718147384,7.083361753714264,172.9239562886154,96.66002403263036,227.87696375915263,449.97071281282393
2007,Hasan,34.35970419787059,1051.036384916274,53.973045544465094,6.584931659110694,157.8013461032595,79.36607087147159,198.04558915744866,309.9085387972629
2002,Tumkur,24.772449056339813,1118.522833385396,59.363705446642875,6.305749970525642,184.29616748380977,48.18044387100301,157.57578020737574,336.7841833563247
2008,Tumkur,23.294285682190058,819.5803280927513,57.65242472127153,7.202265675605998,107.78246484320138,88.723852047379,228.0551132248479,241.991979555764
2019,Mysore,30.16200153401693,1070.1165139350765,88.92525553446389,5.885032833373513,189.64940341502134,95.6852977488475,159.02840427878434,347.67943463722855
2005,Tumkur,31.376129611995573,1339.306465687485,61.46183670873851,6.379116378431641,139.2019011166492,55.767044269813496,234.7506826505088,402.05813899284277
2009,Hasan,23.373589558277335,1374.8926241003187,59.23835880588638,5.548972221437381,148.06900215747913,48.59516544664168,183.41568926086163,423.7499537434057
2020,Mysore,21.1491614639167,1289.1283522177794,83.39498025075972,5.828021055954972,144.47336504216722,59.3485301825537,213.82409644283808,413.6608418561997
2009,Hasan,32.15774729879558,1284.5258134806195,66.76464869075356,7.381662469356021,153.12862229693548,89.93492797771157,224.04044529120517,383.09933733134324
2012,Hasan,34.647529604690185,1154.3674866180104,66.85861793797237,6.656166500729515,159.81684718857537,50.50563357097585,153.51924653260005,341.7696394753161
2016,Mysore,29.670084291084265,1176.8305304818762,67.74361865520606,7.1111846590556365,171.03434329791918,86.76079520872204,188.46143058451983,344.84834586826304
2008,Hasan,24.168003502158413,1319.8422227692004,66.66138024482458,6.473000828205427,152.49403390752042,82.9757957075927,210.4143007999394,403.6597474565021
2016,Mysore,34.95008912829188,973.111259179406,63.06261819835393,7.16965419601708,168.47732560088903,79.08200245336077,234.8144247296941,289.68587489889654
2023,Hasan,33.39899954400616,962.0619477722391,61.453577702191595,6.577901021682638,133.82974435907005,65.99904996091743,221.77696831804093,300.90608837837317
2008,Mysore,27.70070969420441,1464.947376739838,85.27838705941764,5.509075426821971,193.66808702579868,62.00621697405699,239.61411642089467,459.99597920772686
2008,Tumkur,32.37981927262751,819.3829207311428,56.46829384541425,7.299398014061657,106.45310197997692,45.11547852531933,158.2722671154577,228.89453178094564
2000,Hasan,32.2373078489445,897.6258245656271,57.24249411691757,5.797132239671825,154.55406085610934,61.44134711569433,157.18220022058117,266.2437470388925
2001,Mysore,34.02198454510249,1199.2326983408736,72.8687640170017,6.401109522615542,108.73961760217146,76.11050837134998,221.35249407759727,389.4703948400236
2015,Hasan,32.6138576566019,1316.484387088844,63.74634318650941,6.4533486576974495,144.27670360369302,93.89255296877027,189.8528240997816,403.2890499246999
2000,Hasan,29.655188539357468,1176.5237580895082,66.86117459388109,5.594472547379428,125.75823576528299,89.98747228958996,198.16312612509395,355.07269292939424
2009,Hasan,29.13955578434761,1048.544797315419,82.26186431562732,5.60614077087849,193.69034495826475,41.93294381440304,210.43160356090226,336.9011731854219
2017,Mysore,27.010359324974175,1484.5832835470774,86.14524241508421,7.025103618889414,101.30753863859434,48.33177370956983,248.5941461747311,428.7353501880474
2007,Tumkur,29.39728459956136,1292.696879592992,81.62214718226188,6.1009015801013895,139.1203631141457,90.90927868628759,156.71661555369343,389.91388675517
2020,Tumkur,31.92824879795574,1381.9735887469553,59.39713053163006,6.319256332479768,178.20427497069545,96.35910190295337,160.8894889426185,427.04380438699417
2010,Tumkur,34.5355643945383,828.1728119317428,89.19885158436202,6.62822503093048,118.84614126514657,43.34853067439444,232.93132356144775,261.99182309093294
2022,Mysore,27.0093103727318,965.1440773313686,64.52706003264383,6.246772209094684,181.5588204666253,82.07512384601841,152.05242611562355,304.005479384053
2001,Tumkur,28.604798044831355,1061.919765514106,56.76268244658452,7.050074853086388,185.97250878248238,61.9439868678536,195.0454840728404,331.05745409594385
2007,Mysore,26.672082425881726,927.8209786575947,69.9798682187216,7.268929307238335,170.800299964577,61.85741484851007,227.4118289631836,277.23373084650603
2021,Hasan,30.02732931475106,851.029490896403,79.01143078539789,5.6194357682397165,120.90691824261708,78.5601515515433,169.5268821034093,275.76326635091533
2007,Hasan,29.448807560918894,957.5641652162761,53.33083525232296,6.770806767809217,127.20386565815623,88.6129652750026,168.70101130655746,291.43614804905957
2016,Tumkur,20.26750685290435,1173.5449418659298,75.37147658484191,6.135320014914297,116.6934728695362,56.49025305282182,181.025234433268,359.7750107844173
2014,Mysore,28.117423386509877,1287.0216738496938,84.32311693706384,6.6665505568335846,118.40637372013997,82.32126064403266,165.00103389149447,372.1079442589916
2016,Hasan,21.32730343548521,1341.8146460755565,60.47125930768351,6.467814636264597,103.64922964753754,78.1525785264611,217.85528537218903,403.18448703066684
2022,Mysore,20.395754270083074,830.055308407402,77.7249284870683,6.167357042024564,185.73150811982663,71.0392396962543,170.0137551497467,252.86215489486997
2023,Mysore,31.867957431270476,1099.590320548814,65.99634519841763,5.689631292661285,152.85022874278357,76.14554492892522,172.68575390458136,355.3188385788816
2012,Hasan,23.879747932389506,885.5481085097572,66.56540572558328,6.618879823005795,132.77592238870517,41.08320297448153,207.49351480917937,263.9369385460775
2018,Mysore,25.10982615930949,1101.8402705112703,61.23256124835651,5.725585132853561,128.9576996063408,40.243955796859844,246.7341078396044,335.712462412958
2004,Hasan,20.961268814060993,1103.7830943842066,74.97575185759581,5.81224017635339,154.46962964475864,73.02631400154112,241.38825723685412,342.2678076245797
2011,Hasan,22.692503907415258,1148.7481806985706,64.43997012120619,7.46435050986182,132.6684821789949,71.44650788600467,236.4496729626922,334.58852145512896
2000,Hasan,31.484072273866886,1424.9814383842677,83.23612013846314,6.133410380694158,186.3717975010348,44.28011231964132,203.09238333278208,443.5000917423115
2022,Mysore,27.402962453489312,1363.5668518368625,88.51621692198123,6.668872379242941,121.09574350369108,69.52157959738388,179.77518157057207,414.0453190818282
2004,Hasan,33.21002693825223,1245.7045915954743,87.40350720163698,6.044463884038128,188.23017914128528,85.45172650162618,220.57671782732655,394.76133311104576
2007,Mysore,25.95863197200253,1419.7851260534717,56.52513491971954,7.231018877212294,166.40924530034292,72.47214664090637,188.95772797791983,417.45716128195966
2012,Hasan,24.030511036314024,1274.9280315532365,50.56761199979002,6.066680381746701,195.662922045497,71.0568574454765,227.79089834312092,383.8405148541672
2007,Hasan,25.213997216879765,1373.1984725341526,67.5387336448863,6.233770303274978,101.51072416356935,83.07450723554626,151.61914855773136,423.7814299349732
2024,Tumkur,30.691576902753567,1194.6448106888886,79.15534830688748,6.716775155620066,105.90955657111564,50.31065241718667,202.9540040966802,355.5663606146579
2022,Tumkur,28.325085085017292,1167.6527761416305,89.09821073339845,7.239973415289173,150.0894593936573,67.44883192892598,183.73504949973722,352.4030933430871
2010,Tumkur,33.56286811328642,1306.8680699406693,81.33689206288423,7.132428309062027,191.23788300320484,48.88287261420737,174.90491058357787,399.44972723001456
2000,Mysore,29.032531540833247,813.7825183830257,73.2219728746816,6.027719771113927,173.0794951530145,71.4304178150644,216.18368376243768,261.8225138331809
2012,Mysore,27.395273127222545,1283.2643001419965,51.054116489181894,7.159109914991069,162.21359325193333,75.51648594811886,215.837333361111,378.0501497184117
2018,Hasan,31.786290858300994,1454.1627528830554,83.02162766029417,6.902390630781927,103.16021556601838,47.30039809706536,153.7067177943595,436.08534585748265
2023,Hasan,34.21300776100168,1299.7594558787277,57.08580135716844,7.479656980822032,135.41637884126092,44.53091188369349,244.76988860158875,400.4358102792465
2002,Hasan,25.33768866867456,825.755607008053,52.22426056747162,7.370895335972502,134.58528929028574,50.00401666695178,186.18530361505196,240.9552894735335
2023,Hasan,23.748143152482164,1064.5199485409066,84.01435389417057,6.566273444090754,154.20856822599058,75.18025739887727,241.7407814398984,333.8220014622399
2016,Mysore,29.243260944412086,1366.7069115899003,72.65003471488028,6.999857238385083,125.78277793467618,51.37714967187499,208.37199881700798,414.20200559240044
2004,Hasan,27.483092317308213,1471.025985031094,55.142063914417975,6.640359403974457,126.715571517776,56.51459859806176,215.2590472873385,440.1823214281459
2019,Hasan,34.83778362297175,1059.1143489454641,65.46170652696324,6.689990884229944,162.08608000767595,82.15275677116749,246.0515578319979,327.6133301531283
